timestamp,cpu_percent,memory_percent,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,requests_per_second,error_rate,p99_latency_ms,is_anomaly
2024-01-15T02:49:50Z,53.4945,66.3852,12.8644,6.9357,40.6167,14.0761,189.5786,0.020159,62.3211,0
2024-01-15T02:50:00Z,57.2066,62.6785,12.0292,10.1124,33.7568,14.2159,160.7483,0.009638,86.3686,0
2024-01-15T02:50:10Z,51.1354,63.0474,18.2497,10.1042,33.6640,13.7633,165.3312,0.008066,91.7874,0
2024-01-15T02:50:20Z,57.6189,69.4591,14.1292,2.0090,42.3674,15.5201,161.8196,0.006856,89.9599,0
2024-01-15T02:50:30Z,54.3251,64.6765,18.1891,9.2401,35.6460,19.8164,159.3563,0.010248,45.9093,0
2024-01-15T02:50:40Z,54.0965,66.7478,17.6632,5.1548,57.0091,13.1070,186.2835,0.008445,80.5256,0
2024-01-15T02:50:50Z,51.4056,67.1693,15.3260,10.4305,36.2778,11.5913,162.2068,0.012038,69.0503,0
2024-01-15T02:51:00Z,49.3547,95.5188,12.0006,8.7283,38.6893,17.9780,190.5085,0.009647,90.4276,1
2024-01-15T02:51:10Z,55.1050,63.5279,18.1575,7.5390,51.1391,6.8194,172.9501,0.008835,67.4341,0
2024-01-15T02:51:20Z,41.3934,68.0284,15.7189,6.3188,46.3953,8.2950,176.3249,0.009063,78.7406,0
2024-01-15T02:51:30Z,51.5369,60.0874,20.0414,7.2726,34.4329,15.1933,189.3638,0.009580,67.8400,0
2024-01-15T02:51:40Z,60.7486,60.0354,18.1124,5.3986,42.9848,12.0225,168.0805,0.008786,86.8136,0
2024-01-15T02:51:50Z,56.7185,62.3210,17.7143,6.5077,32.9917,10.9566,169.2629,0.008875,90.3605,0
2024-01-15T02:52:00Z,43.1637,65.7319,12.8024,9.1781,36.4210,12.1613,190.2573,0.016692,80.3847,0
2024-01-15T02:52:10Z,47.9503,63.2209,18.9343,9.6697,45.9494,11.3821,179.0589,0.007445,57.8565,0
2024-01-15T02:52:20Z,43.0867,65.7990,11.9155,8.1401,40.6301,14.4764,153.6655,0.009506,81.0881,0
2024-01-15T02:52:30Z,50.3563,65.0628,17.6158,6.3237,45.4500,6.6769,187.8053,0.009073,104.0512,0
2024-01-15T02:52:40Z,53.8956,62.9201,11.7002,9.3997,42.7223,13.7648,157.5731,0.001391,69.8421,0
2024-01-15T02:52:50Z,49.1947,70.0340,15.5994,8.2813,36.7074,10.1430,153.5995,0.010670,61.0741,0
2024-01-15T02:53:00Z,47.4209,64.9452,15.5581,9.1081,24.5413,10.6775,177.1423,0.018913,91.3959,0
2024-01-15T02:53:10Z,49.7540,64.5418,7.9224,8.3920,40.3616,13.2985,173.1545,0.005385,90.3360,0
2024-01-15T02:53:20Z,51.0073,67.3502,15.3174,6.5073,39.4219,13.5260,177.9983,0.002869,96.7316,0
2024-01-15T02:53:30Z,58.1983,66.3136,15.5978,7.4089,26.6449,11.5543,175.8154,0.013292,62.1028,0
2024-01-15T02:53:40Z,51.3963,60.0090,16.4037,10.5631,37.3049,14.4535,172.8128,0.009916,78.4803,0
2024-01-15T02:53:50Z,55.5225,63.4319,12.1857,7.7735,43.4180,15.7665,172.3756,0.000000,83.4192,0
2024-01-15T02:54:00Z,52.2404,65.8840,11.9997,8.0373,32.9871,14.7057,180.6047,0.012241,94.9129,0
2024-01-15T02:54:10Z,51.4408,62.6934,17.8175,6.8786,34.3780,14.9979,149.7223,0.012514,85.1530,0
2024-01-15T02:54:20Z,48.4506,65.4867,17.6206,10.1482,27.3578,12.7963,168.5074,0.008521,81.2479,0
2024-01-15T02:54:30Z,48.4607,64.4500,16.4595,6.8796,49.3036,11.7360,175.7806,0.006932,56.5844,0
2024-01-15T02:54:40Z,48.1054,64.6224,13.4730,6.5610,37.5424,8.5137,195.0419,0.000000,86.1619,0
2024-01-15T02:54:50Z,53.4281,61.7818,18.5522,9.7426,51.3099,13.6176,184.5546,0.011390,79.2567,0
2024-01-15T02:55:00Z,56.5949,70.1243,10.0281,8.2673,32.2726,11.1168,172.2248,0.015118,70.7068,0
2024-01-15T02:55:10Z,63.1608,61.2763,14.4164,5.9940,48.3710,14.3006,184.8152,0.011947,99.8555,0
2024-01-15T02:55:20Z,48.5387,65.1112,8.1523,9.0845,51.4503,9.8824,178.6402,0.007843,820.9587,1
2024-01-15T02:55:30Z,50.8924,56.0653,16.7500,11.1079,40.4378,12.4174,179.6629,0.007845,81.7213,0
2024-01-15T02:55:40Z,50.7993,64.7804,10.9270,4.8671,39.2417,12.4187,178.3726,0.013826,93.4281,0
2024-01-15T02:55:50Z,49.5720,61.9712,18.7922,10.3512,35.8816,10.7290,170.3033,0.008053,76.1555,0
2024-01-15T02:56:00Z,55.1694,68.8983,17.5509,9.7374,35.1752,9.6726,158.1492,0.005516,49.0547,0
2024-01-15T02:56:10Z,44.4016,60.5224,10.6265,8.0370,40.5661,12.2387,182.5535,0.016242,71.1233,0
2024-01-15T02:56:20Z,52.2828,65.4458,22.0093,10.4850,49.4640,16.1277,165.5779,0.012551,71.7825,0
2024-01-15T02:56:30Z,60.3965,61.3908,18.2156,7.4915,32.7896,13.3848,168.2862,0.016012,89.6511,0
2024-01-15T02:56:40Z,55.9834,69.1263,14.7111,9.0938,32.0260,13.2443,173.1717,0.006426,103.4198,0
2024-01-15T02:56:50Z,59.7848,68.0885,20.4114,10.1103,29.1703,10.2124,184.4331,0.002417,59.4361,0
2024-01-15T02:57:00Z,54.1990,68.1741,23.9948,5.3238,42.5272,14.6764,180.3318,0.016248,64.3856,0
2024-01-15T02:57:10Z,62.1474,64.9895,14.9915,7.5837,51.4277,10.0971,168.0313,0.017802,79.3730,0
2024-01-15T02:57:20Z,58.5697,66.8581,19.6866,8.6047,29.2417,12.7484,169.9788,0.010872,79.9913,0
2024-01-15T02:57:30Z,45.2628,67.7794,16.7502,5.6014,31.7618,11.4850,169.9490,0.011232,74.9756,0
2024-01-15T02:57:40Z,56.4555,67.7125,14.3613,6.3158,44.0451,10.1161,184.7561,0.004168,78.9376,0
2024-01-15T02:57:50Z,48.0267,70.6809,11.2235,10.8470,60.4744,11.5009,166.6262,0.017360,81.9713,0
2024-01-15T02:58:00Z,51.6424,64.5846,16.7818,11.1700,43.7824,13.8895,177.4833,0.011334,62.2082,0
2024-01-15T02:58:10Z,47.7211,61.7176,10.6690,9.6099,37.5013,10.6060,174.2555,0.000704,86.0039,0
2024-01-15T02:58:20Z,54.4939,64.9824,16.6573,7.3745,45.9868,13.3549,174.7451,0.009280,81.0548,0
2024-01-15T02:58:30Z,53.1949,59.5826,16.5149,9.6075,37.6043,8.9821,154.5050,0.015469,61.2918,0
2024-01-15T02:58:40Z,50.7630,68.2656,14.4399,9.5739,32.4104,10.7675,180.3135,0.006568,93.1000,0
2024-01-15T02:58:50Z,65.8072,64.3254,15.4894,6.8331,46.0053,12.5114,164.2316,0.013651,59.9298,0
2024-01-15T02:59:00Z,58.9047,64.3224,17.1726,10.1517,48.5269,11.8745,167.1191,0.003990,76.6955,0
2024-01-15T02:59:10Z,57.0549,60.8795,13.4240,7.7149,49.5324,12.5143,183.1674,0.009231,113.7962,0
2024-01-15T02:59:20Z,48.7685,63.0761,12.4061,8.3610,29.2046,10.2852,183.5824,0.007436,91.1968,0
2024-01-15T02:59:30Z,55.5196,67.4321,17.8632,5.7620,54.7805,13.0872,185.1341,0.013278,96.1054,0
2024-01-15T02:59:40Z,46.2306,67.1444,11.1558,6.2917,38.9181,8.6258,177.1318,0.018009,66.1299,0
2024-01-15T02:59:50Z,49.2637,72.2806,16.7214,8.4601,58.6011,13.2847,174.4090,0.006460,85.3356,0
2024-01-15T03:00:00Z,50.1821,64.6152,16.2723,9.4631,29.8478,9.3475,152.2486,0.008146,72.5150,0
2024-01-15T03:00:10Z,51.5548,65.8537,14.0314,10.9917,47.6365,13.7430,183.7654,0.005589,90.1326,0
2024-01-15T03:00:20Z,53.6454,97.5475,14.3222,9.1952,45.3688,9.4955,175.7145,0.007145,55.6205,1
2024-01-15T03:00:30Z,49.7704,61.1353,15.8340,6.6026,23.2350,9.2246,160.2482,0.007695,55.5016,0
2024-01-15T03:00:40Z,58.5953,69.3156,18.4536,10.5633,51.8727,8.6799,175.4395,0.004783,75.4552,0
2024-01-15T03:00:50Z,53.9346,65.4055,11.0206,8.4846,50.7835,12.3222,167.2356,0.005020,103.5922,0
2024-01-15T03:01:00Z,52.8720,58.9985,14.0023,7.1361,42.0939,13.9117,168.4457,0.011798,71.0419,0
2024-01-15T03:01:10Z,48.4298,61.4427,18.6338,12.9254,44.3813,10.4195,179.6775,0.006090,54.0932,0
2024-01-15T03:01:20Z,59.3881,67.9342,19.8033,10.3700,40.4143,11.5559,171.4017,0.015933,67.6784,0
2024-01-15T03:01:30Z,56.4606,68.6206,14.2423,8.2274,33.2644,11.7689,191.0972,0.002838,63.6269,0
2024-01-15T03:01:40Z,48.8559,68.1190,13.1088,10.1299,30.7261,15.9516,189.2063,0.009256,63.2805,0
2024-01-15T03:01:50Z,57.8278,62.0490,20.9757,6.8801,37.1512,13.8610,162.1318,0.008485,81.3205,0
2024-01-15T03:02:00Z,57.0198,68.1052,10.7767,11.1097,37.6259,9.8925,172.6828,0.013573,87.9011,0
2024-01-15T03:02:10Z,47.1704,65.3554,15.4415,6.7150,50.1455,9.6749,171.7781,0.017976,85.6034,0
2024-01-15T03:02:20Z,54.7819,66.3879,14.3827,5.1986,34.1798,13.0087,192.1867,0.008656,81.0388,0
2024-01-15T03:02:30Z,62.2071,65.3251,11.3685,7.2290,40.8246,10.8215,181.2208,0.017051,76.9005,0
2024-01-15T03:02:40Z,42.5550,71.4094,21.0472,10.1758,39.9614,8.8562,201.4878,0.011718,79.0600,0
2024-01-15T03:02:50Z,60.1618,67.3968,12.2665,8.9708,43.4859,11.8243,185.7434,0.000225,77.4065,0
2024-01-15T03:03:00Z,54.3733,62.9760,9.9996,8.5728,27.7662,13.9190,178.7288,0.006038,70.3181,0
2024-01-15T03:03:10Z,46.9219,64.7085,12.8455,7.6755,40.8564,10.6420,180.0479,0.009277,100.1641,0
2024-01-15T03:03:20Z,51.4642,67.6901,17.6408,8.2008,46.0702,12.9634,172.9592,0.000900,61.8765,0
2024-01-15T03:03:30Z,49.2219,60.4650,19.4406,9.8195,40.5759,10.1488,186.3398,0.001997,85.8521,0
2024-01-15T03:03:40Z,50.5467,61.5292,14.9725,8.5119,52.5651,5.7072,168.7602,0.005283,74.2332,0
2024-01-15T03:03:50Z,55.7880,64.0857,16.8254,6.8041,50.9902,16.1287,180.0931,0.012326,92.0957,0
2024-01-15T03:04:00Z,54.0714,65.7730,18.7718,7.5751,34.1582,12.1274,182.2230,0.008737,57.1672,0
2024-01-15T03:04:10Z,46.9282,67.6451,24.1539,6.8673,37.8419,14.8113,192.1744,0.009506,64.8832,0
2024-01-15T03:04:20Z,53.0506,62.6831,12.8636,6.9754,37.5327,13.0740,196.6525,0.001588,80.9678,0
2024-01-15T03:04:30Z,48.6606,61.1856,18.7227,5.7679,40.2900,13.5089,167.9692,0.012776,75.6840,0
2024-01-15T03:04:40Z,48.6200,65.2690,13.2021,8.2757,46.5690,10.3770,162.2373,0.000000,61.9631,0
2024-01-15T03:04:50Z,56.8465,68.5165,18.1912,10.7058,39.9259,11.1900,153.7785,0.008278,90.1357,0
2024-01-15T03:05:00Z,50.9093,66.0655,11.6082,10.3990,48.6718,9.0786,158.8922,0.006794,85.2449,0
2024-01-15T03:05:10Z,50.6751,67.1568,13.6804,12.1634,33.0579,10.8978,185.3021,0.012684,73.7103,0
2024-01-15T03:05:20Z,53.2958,69.9278,20.3442,7.7694,49.2850,11.3992,188.2940,0.014376,63.5190,0
2024-01-15T03:05:30Z,62.9051,58.3868,16.8080,8.5122,40.0887,9.3273,159.9040,0.019950,2015.5245,1
2024-01-15T03:05:40Z,57.7233,63.3737,14.1256,5.3296,52.6424,11.6781,160.5763,0.013533,105.4983,0
2024-01-15T03:05:50Z,56.4738,65.7400,14.1542,4.3040,50.8225,9.7775,170.1733,0.010545,73.1768,0
2024-01-15T03:06:00Z,53.4627,61.9350,16.2410,4.9087,32.1851,15.2631,182.7162,0.012904,68.3124,0
2024-01-15T03:06:10Z,53.5747,64.7378,11.8840,7.1502,27.0703,12.1204,168.9221,0.008330,67.5281,0
2024-01-15T03:06:20Z,52.9597,68.3001,16.6064,8.2447,38.1830,11.9062,187.5062,0.005598,77.1054,0
2024-01-15T03:06:30Z,49.0028,63.5728,13.9454,7.3122,28.3545,15.0657,193.0739,0.014726,94.8252,0
2024-01-15T03:06:40Z,53.0193,68.0661,17.3515,5.8683,40.7430,12.3753,170.3540,0.014492,92.4039,0
2024-01-15T03:06:50Z,48.8067,72.4217,10.2751,6.3544,31.6392,8.3481,178.1460,0.001781,103.7518,0
2024-01-15T03:07:00Z,57.1559,63.4286,12.0821,8.1962,38.5696,11.0423,179.3408,0.013358,92.0677,0
2024-01-15T03:07:10Z,58.7648,67.3849,16.3564,5.4038,40.0789,11.6973,177.1108,0.009783,52.2785,0
2024-01-15T03:07:20Z,59.8297,62.9939,14.4926,8.3908,26.1814,6.7259,170.3989,0.009815,108.2065,0
2024-01-15T03:07:30Z,50.9366,70.6583,17.5683,5.7022,43.2029,12.1787,196.2447,0.014817,112.1021,0
2024-01-15T03:07:40Z,54.3375,70.6806,18.6805,13.0030,39.3622,14.4068,177.7253,0.001878,108.3396,0
2024-01-15T03:07:50Z,47.8806,65.2965,16.9358,8.1289,53.5390,10.6494,179.1156,0.011192,76.7115,0
2024-01-15T03:08:00Z,58.3972,67.4866,11.8139,8.8118,48.6402,14.3502,171.6230,0.007555,95.8695,0
2024-01-15T03:08:10Z,53.6158,65.3696,11.8138,6.3342,31.6695,8.6683,165.9619,0.013803,79.4431,0
2024-01-15T03:08:20Z,52.3909,70.1862,13.3651,10.0234,37.5754,16.2224,177.4893,0.016139,67.7661,0
2024-01-15T03:08:30Z,59.6460,64.9672,13.9627,8.0527,34.9307,18.3422,179.4934,0.004159,78.9475,0
2024-01-15T03:08:40Z,53.8233,61.5242,19.9476,10.2285,33.3103,15.8226,181.5549,0.007055,88.4495,0
2024-01-15T03:08:50Z,55.6376,64.2628,19.8096,5.0084,42.1369,13.8515,175.6852,0.007915,68.2980,0
2024-01-15T03:09:00Z,50.9179,67.1324,17.4176,10.4686,35.5849,15.2153,165.4785,0.011103,59.0648,0
2024-01-15T03:09:10Z,57.3852,65.4574,21.9783,8.9742,33.3579,10.3280,193.8976,0.012078,68.5280,0
2024-01-15T03:09:20Z,45.5638,64.0592,22.1115,8.1690,47.7118,13.0475,175.4811,0.007822,68.4287,0
2024-01-15T03:09:30Z,54.4661,67.3440,19.2213,7.8592,55.1139,15.1335,180.4297,0.005276,92.9097,0
2024-01-15T03:09:40Z,55.4447,62.0686,12.7674,8.5882,44.2229,12.7997,174.8585,0.000000,49.1554,0
2024-01-15T03:09:50Z,46.6252,66.6334,12.0741,11.0319,36.8644,12.0085,208.3958,0.191315,77.2982,1
2024-01-15T03:10:00Z,45.6979,71.0351,16.2347,8.6900,39.9923,9.3424,180.6145,0.004897,84.9568,0
2024-01-15T03:10:10Z,100.0000,66.4645,16.2247,8.0782,50.4282,12.1871,171.2738,0.005928,77.5881,1
2024-01-15T03:10:20Z,50.8872,61.4042,17.7383,7.4969,41.8863,7.0748,180.9913,0.014295,81.9883,0
2024-01-15T03:10:30Z,58.1642,68.3669,14.5854,4.3042,28.7375,14.7362,190.1631,0.001872,91.9782,0
2024-01-15T03:10:40Z,54.3466,65.1669,17.8949,7.8742,15.8328,8.0298,198.8126,0.007460,71.3120,0
2024-01-15T03:10:50Z,58.9987,65.5343,15.9669,8.7822,41.6078,10.6326,177.4301,0.013272,95.0948,0
2024-01-15T03:11:00Z,48.4798,64.5924,13.8540,6.9460,50.8846,14.0182,183.8414,0.004901,117.0617,0
2024-01-15T03:11:10Z,43.2131,65.1909,16.6623,6.0408,35.9931,12.9558,163.1678,0.019948,69.9920,0
2024-01-15T03:11:20Z,51.6297,70.1543,14.6974,8.1670,37.9928,13.5393,187.4551,0.004779,82.0616,0
2024-01-15T03:11:30Z,47.4158,67.8353,20.3005,11.7738,32.3513,11.1394,166.5370,0.011062,87.8789,0
2024-01-15T03:11:40Z,58.5285,68.3267,15.8000,7.8061,45.1598,13.9923,197.7099,0.014263,99.7954,0
2024-01-15T03:11:50Z,50.3834,70.9123,22.8753,8.4797,57.8722,12.0988,177.0831,0.018639,54.9290,0
2024-01-15T03:12:00Z,54.6534,65.9287,18.9630,5.0977,40.6539,12.9210,173.2866,0.011253,82.6340,0
2024-01-15T03:12:10Z,46.9699,69.6545,14.3151,5.8748,35.4441,13.0710,185.3478,0.017651,71.0284,0
2024-01-15T03:12:20Z,58.7793,66.0711,15.3229,8.8456,30.8869,11.8515,155.4885,0.009340,94.5922,0
2024-01-15T03:12:30Z,54.1102,67.5067,14.6706,6.8985,45.2991,18.6454,189.2045,0.007915,71.1608,0
2024-01-15T03:12:40Z,48.2897,61.7431,15.3814,138.9004,52.6137,10.9188,182.0420,0.009084,85.3855,1
2024-01-15T03:12:50Z,51.0822,64.4631,10.2146,11.3387,45.4026,14.9458,168.6959,0.006416,91.2061,0
2024-01-15T03:13:00Z,59.1470,72.4109,19.8211,7.2879,41.8740,10.2354,183.1743,0.008342,89.2073,0
2024-01-15T03:13:10Z,58.6629,61.5629,10.3465,7.8324,47.0084,12.5588,170.9427,0.011010,77.4542,0
2024-01-15T03:13:20Z,54.9967,65.7270,12.0977,9.8860,35.3642,11.7224,200.9982,0.011000,117.4132,0
2024-01-15T03:13:30Z,61.8375,57.7256,16.3066,9.5346,32.2022,14.7091,189.9669,0.007182,70.1807,0
2024-01-15T03:13:40Z,55.8462,65.3194,13.4118,6.4127,30.4013,8.8821,163.3805,0.011156,85.9274,0
2024-01-15T03:13:50Z,51.0620,71.1384,20.2173,8.1267,43.2743,14.5259,185.5837,0.011787,75.3865,0
2024-01-15T03:14:00Z,56.6540,70.2710,11.1577,12.7563,35.2436,8.8335,161.5676,0.005167,80.4952,0
2024-01-15T03:14:10Z,51.0838,64.1513,11.6506,8.4839,39.1569,14.4573,174.4645,0.013171,82.9601,0
2024-01-15T03:14:20Z,54.5687,66.8671,15.4950,6.8581,35.4124,15.5099,170.8598,0.010465,60.9140,0
2024-01-15T03:14:30Z,47.0940,64.2633,15.6185,6.1824,33.0588,13.7926,185.4911,0.011317,46.1862,0
2024-01-15T03:14:40Z,56.7684,64.8233,16.2154,5.8346,28.7495,10.6613,175.5598,0.006016,74.6223,0
2024-01-15T03:14:50Z,53.5681,61.4107,8.9502,9.0073,44.0919,10.5955,181.3916,0.006022,76.0838,0
2024-01-15T03:15:00Z,51.9188,69.2851,16.2425,7.9181,46.3590,9.3616,161.1019,0.017144,89.8760,0
2024-01-15T03:15:10Z,53.7779,66.3817,15.5423,7.8055,32.5628,10.6134,176.7858,0.013887,65.8910,0
2024-01-15T03:15:20Z,51.4670,67.9416,18.4895,7.1980,37.4100,12.9777,187.3954,0.016119,58.7256,0
2024-01-15T03:15:30Z,47.3232,70.4345,20.8489,4.9483,29.9448,10.6528,205.1408,0.013979,76.0299,0
2024-01-15T03:15:40Z,64.2681,65.1948,13.4098,8.2160,40.1969,11.9698,180.1940,0.016369,67.1762,0
2024-01-15T03:15:50Z,64.3419,67.3276,14.7347,7.0577,42.3797,14.2431,165.0618,0.014302,45.5072,0
2024-01-15T03:16:00Z,55.4978,62.1088,13.4768,8.8294,41.5464,11.0099,188.2053,0.009083,86.0142,0
2024-01-15T03:16:10Z,52.2764,67.9453,14.4101,5.1998,44.1617,12.0293,178.9466,0.013197,88.7039,0
2024-01-15T03:16:20Z,49.9909,63.8879,13.6512,6.5747,49.3317,15.4935,176.7879,0.010540,112.6696,0
2024-01-15T03:16:30Z,52.4577,65.1074,23.8332,4.9026,51.4165,14.5527,187.7896,0.001202,64.3946,0
2024-01-15T03:16:40Z,56.2391,61.4882,15.2221,8.9209,50.8777,11.9386,172.8185,0.007234,95.1191,0
2024-01-15T03:16:50Z,48.5172,69.4126,14.2814,5.4105,27.7857,11.0919,196.3262,0.009384,91.2714,0
2024-01-15T03:17:00Z,45.6136,69.1242,16.2425,7.9116,51.6602,15.2246,181.1379,0.015838,61.3348,0
2024-01-15T03:17:10Z,49.9428,67.2801,10.3779,4.4615,34.3270,9.4204,189.1535,0.014378,73.3324,0
2024-01-15T03:17:20Z,46.4735,63.5124,18.7655,7.2548,50.0572,15.4306,171.1049,0.015736,92.9192,0
2024-01-15T03:17:30Z,50.9999,66.2858,12.2306,8.9282,24.8025,8.7316,175.3099,0.018519,69.9174,0
2024-01-15T03:17:40Z,55.2710,61.9975,18.8309,8.4150,59.1038,13.0952,199.0690,0.016548,87.7649,0
2024-01-15T03:17:50Z,46.3437,66.2767,20.5398,4.9962,57.9091,12.0266,191.6626,0.015288,84.9129,0
2024-01-15T03:18:00Z,53.2757,71.7176,16.3000,11.3218,33.2576,11.2260,173.2978,0.012690,91.5760,0
2024-01-15T03:18:10Z,45.1768,64.3270,18.5909,7.7578,24.8127,12.7915,199.4683,0.016433,94.2643,0
2024-01-15T03:18:20Z,51.7755,69.6668,16.1500,9.8087,38.8448,16.6833,170.2102,0.017305,99.9474,0
2024-01-15T03:18:30Z,48.9399,65.7835,16.3088,4.1889,31.3875,10.8165,168.7451,0.010264,61.3693,0
2024-01-15T03:18:40Z,52.9427,64.5533,18.4121,9.4545,45.8306,9.8660,179.6522,0.017904,65.2384,0
2024-01-15T03:18:50Z,53.0395,72.4073,19.5457,9.6499,24.6363,10.9380,193.5235,0.026822,108.6645,0
2024-01-15T03:19:00Z,60.1761,67.4065,13.8113,6.6103,24.8671,12.1964,188.5205,0.009606,83.2784,0
2024-01-15T03:19:10Z,61.2338,68.6909,15.1748,10.7295,41.4332,13.6291,172.2883,0.003854,73.8515,0
2024-01-15T03:19:20Z,57.9096,63.2314,10.6191,4.9954,53.1457,11.3499,173.5290,0.000000,83.8651,0
2024-01-15T03:19:30Z,50.4233,72.1768,10.8564,7.1979,46.8006,13.5568,179.7722,0.019329,46.1472,0
2024-01-15T03:19:40Z,51.5780,66.1015,20.2165,7.5831,30.9183,11.8404,174.1609,0.018361,61.0022,0
2024-01-15T03:19:50Z,49.2850,64.1462,11.9879,10.2281,39.1619,11.1140,179.7587,0.005696,68.0566,0
2024-01-15T03:20:00Z,57.0848,65.9572,11.4304,7.0585,46.9158,12.9808,185.0931,0.007909,77.7139,0
2024-01-15T03:20:10Z,52.4889,59.9060,11.9107,7.5595,27.4721,7.3252,182.2217,0.023698,64.5449,0
2024-01-15T03:20:20Z,48.2367,67.6102,13.7749,6.4053,25.2042,9.3952,186.6246,0.009076,58.0141,0
2024-01-15T03:20:30Z,52.3234,70.6226,15.1751,7.5557,32.6763,18.0304,200.1969,0.005363,67.9144,0
2024-01-15T03:20:40Z,53.7841,64.2630,10.9354,5.9913,42.1730,13.7133,174.5272,0.005285,84.7380,0
2024-01-15T03:20:50Z,55.6832,59.9831,11.7179,6.4442,45.3183,11.4588,176.3161,0.008758,85.6099,0
2024-01-15T03:21:00Z,51.4944,60.5872,13.0836,8.0026,35.3297,13.2486,195.6089,0.009362,66.6189,0
2024-01-15T03:21:10Z,61.2885,70.6014,15.5235,8.6939,39.6849,10.7263,185.8901,0.015977,1035.2220,1
2024-01-15T03:21:20Z,56.2478,62.8498,14.1963,8.5369,45.3323,15.7704,169.2036,0.010070,86.6965,0
2024-01-15T03:21:30Z,53.9135,68.1911,17.3989,8.9555,47.7311,14.9255,167.4565,0.000834,78.7329,0
2024-01-15T03:21:40Z,45.8439,61.6883,19.0687,5.7048,53.5838,16.8006,186.0392,0.009052,71.8171,0
2024-01-15T03:21:50Z,48.1837,68.1596,16.1525,9.5458,49.1294,10.2756,191.0862,0.004866,56.2329,0
2024-01-15T03:22:00Z,61.2676,65.0378,17.0675,8.6012,52.8216,17.9158,163.9827,0.010515,85.0370,0
2024-01-15T03:22:10Z,54.7512,60.8460,15.7090,6.1976,28.6929,7.1076,171.2539,0.016134,91.8332,0
2024-01-15T03:22:20Z,47.1329,64.7878,10.0010,7.5434,35.9461,10.0853,192.9960,0.016386,74.3877,0
2024-01-15T03:22:30Z,61.0870,64.1000,17.4312,6.2411,40.3877,9.0379,182.8303,0.001216,80.3950,0
2024-01-15T03:22:40Z,89.8391,65.6774,15.9463,6.8736,54.2996,15.3648,181.7020,0.003493,86.0276,1
2024-01-15T03:22:50Z,58.1930,65.9763,16.8313,8.6399,39.4142,14.7841,163.8120,0.009562,61.7707,0
2024-01-15T03:23:00Z,49.0254,69.9891,16.1575,7.5148,56.0630,10.0413,181.0406,0.008108,82.9338,0
2024-01-15T03:23:10Z,57.6307,73.3681,15.6630,8.8342,51.7696,12.2600,181.5420,0.010553,107.4458,0
2024-01-15T03:23:20Z,69.0589,65.7639,16.3387,6.2905,41.2687,11.2268,186.7560,0.012921,64.8121,0
2024-01-15T03:23:30Z,45.3832,61.2255,12.4313,7.0496,36.1410,15.5445,170.7811,0.008916,102.7346,0
2024-01-15T03:23:40Z,50.9491,67.8940,19.4929,5.8546,29.1979,12.3005,175.0729,0.006419,74.5485,0
2024-01-15T03:23:50Z,49.2684,67.3726,19.2129,11.2301,51.4310,10.0955,182.5931,0.004399,111.7929,0
2024-01-15T03:24:00Z,49.5704,60.3699,12.0160,9.4799,37.7512,15.8059,186.0876,0.011589,93.7644,0
2024-01-15T03:24:10Z,45.1305,63.3485,13.8122,12.5925,58.8649,10.5836,183.1410,0.011266,108.1288,0
2024-01-15T03:24:20Z,55.1648,61.2512,15.2148,10.7608,35.8912,12.6313,179.8707,0.009171,103.4009,0
2024-01-15T03:24:30Z,51.0066,67.3235,17.5436,3.5755,31.8343,8.0074,202.8651,0.014093,73.4326,0
2024-01-15T03:24:40Z,51.3994,98.3575,16.4253,9.3629,44.6986,12.7448,187.3373,0.016881,51.8363,1
2024-01-15T03:24:50Z,58.2799,66.2730,16.7282,6.3278,37.9595,12.8423,184.7179,0.009068,79.6814,0
2024-01-15T03:25:00Z,53.7828,64.0902,21.2719,9.0297,39.6509,11.7010,185.8596,0.010037,65.2410,0
2024-01-15T03:25:10Z,58.7088,66.7665,14.1993,7.6164,39.5481,13.5302,172.2587,0.005551,73.5660,0
2024-01-15T03:25:20Z,46.2045,71.0130,15.2697,10.3159,39.9940,20.3985,175.0022,0.005676,93.2675,0
2024-01-15T03:25:30Z,51.2573,67.1224,17.4336,7.3876,19.6007,10.2319,187.4730,0.014384,100.8144,0
2024-01-15T03:25:40Z,54.0881,67.5672,9.7782,10.1978,54.1212,4.8712,192.4585,0.014963,83.9828,0
2024-01-15T03:25:50Z,59.4797,63.5408,15.8070,10.1328,37.3681,9.6734,195.1742,0.014117,93.6799,0
2024-01-15T03:26:00Z,53.0557,62.9571,19.5934,6.9624,41.6178,9.2141,163.2154,0.012272,83.7992,0
2024-01-15T03:26:10Z,49.8987,64.1024,17.1089,5.8843,37.6661,18.1871,168.5676,0.013531,68.7365,0
2024-01-15T03:26:20Z,49.0893,72.1225,11.2058,4.0334,22.5726,14.9863,189.4055,0.010507,71.5888,0
2024-01-15T03:26:30Z,53.3355,64.5904,10.3427,6.3478,31.8838,12.5384,177.2909,0.008477,90.2955,0
2024-01-15T03:26:40Z,55.0678,63.3125,11.0827,5.8296,28.9553,11.1940,187.1615,0.010497,82.8651,0
2024-01-15T03:26:50Z,55.0375,68.6095,13.0311,293.7608,49.9224,8.9249,195.7170,0.014138,76.6421,1
2024-01-15T03:27:00Z,46.5083,63.9606,10.3786,8.4862,39.0854,13.3449,162.9324,0.005925,88.9726,0
